INSTITUTE NAME,EIIN,INSTITUTE_TYPE,DIVISION_ID,DIVISION,DISTRICT_ID,DISTRICT,THANA_ID,THANA,UNION_ID,UNION_NAME,MAUZA_ID,MAUZA_NAME,AREA_STATUS,GEOGRPYCAL_STATUS,ADDRESS,POST,MANAGEMENT_TYPE,MOBILE,STUDENT_TYPE,EDUCATION_LEVEL,AFFILIATION,MPO_STATUS
CHAR CLARKE ISLAMIA DAKHIL MADRASAH,107627,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758543,MOHAMMADPUR,20758543902,CHAR TORABALI, RURAL,COASTAL AREA,CHAR TORAB ALI,CHAR LAKHI,NON-GOVERNMENT,1786377288,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
CHAR HASAN BHUIYARHAT HIGH SCHOOL,107523,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535142,CHAR HASAN, RURAL,PLAIN LAND,CHAR HASAN,PASCHIM CHAR JABBAR,NON-GOVERNMENT,1728146451,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
CHAR HASAN ISLAMIA DAKHIL MADRASHA,107652,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535142,CHAR HASAN, RURAL,PLAIN LAND,CHAR HASAN,WEST CHAR JABBAR,NON-GOVERNMENT,1727770321,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
CHAR JABBAR DEGREE COLLEGE,107663,College,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535144,CHAR JABBAR,UPZILA SADAR BUT NOT MUNICIPALITY,COASTAL AREA,CHAR JUBILEE,CHAR JABBAR,NON-GOVERNMENT,1920122800,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
CHAR JABBAR MAHMUDIA DAKHIL MADRASHA,107634,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535144,CHAR JABBAR, RURAL,PLAIN LAND,CHAR JABBAR,CHAR JABBAR,NON-GOVERNMENT,1719700001,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
CHAR JABBAR UNION JUNIOR HIGH SCHOOL,131289,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535931,PASCHIM CHAR JABBAR,OTHER MUNICIPALITY AREA,COASTAL AREA,WEST CHAR JABBAR,WEST CHAR JABBAR,NON-GOVERNMENT,1812347864,CO-EDUCATION JOINT,Junior Secondary,NONE,NO
CHAR JUBILEE RABBANIA FAZIL MADRASHA,107624,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758536,CHAR JUBILLE,20758536148,CHAR JUBILEE,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,CHAR JUBILEE,SUBARNACHAR,NON-GOVERNMENT,1710179370,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
CHAR MAZID SESDP MODEL HIGH SCHOOL,134934,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758547,PURBA CHAR BATA,20758547122,CHAR MAJID (PART), RURAL,PLAIN LAND,CHAR MAZID,ANSAR MIAR HAT,NON-GOVERNMENT,1811294198,CO-EDUCATION JOINT,Secondary ,NONE,NO
CHAR MOZID BHUYER HAT DAKHIL MADRASAH,135089,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758531,CHAR BATA,20758531122,CHAR MAJID  (PART), RURAL,HAOUR/BIL,CHAR MOZID,CHARBATA,NON-GOVERNMENT,1835648559,CO-EDUCATION JOINT,Dakhil,NONE,NO
CHAR RASHID HIGH SCHOOL,131280,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535167,CHAR RASHID, RURAL,PLAIN LAND,CHAR RASHID,PASCHIM CHAR JABBAR,NON-GOVERNMENT,1812616916,CO-EDUCATION JOINT,Junior Secondary,NONE,NO
CHARBATA KHASHERHAT HIGH SCHOOL,107554,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758531,CHAR BATA,20758531117,CHAR BATA,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,CHARBATA,CHARBATA,NON-GOVERNMENT,1716150614,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
CHARBATA R.G. HIGH SCHOOL,107551,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758531,CHAR BATA,20758531117,CHAR BATA, RURAL,PLAIN LAND,HAJIPUR,SAMIRHAT,NON-GOVERNMENT,1830559056,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
CHARCLARK JANATA BAZAR FAKHRUL ISLAM DAKHIL MA:,107611,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758533,CHAR CLERK,20758533125,CHAR CLERK, RURAL,PLAIN LAND,CHARCLARK,JANATA BAZAR,NON-GOVERNMENT,1743919506,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
CHARHATA ISLAMIA ALIM MADRASHA,107625,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758547,PURBA CHAR BATA,20758547393,HAJIPUR, RURAL,PLAIN LAND,HAZIPUR,SOMIR HAT,NON-GOVERNMENT,1726520855,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
DESTNY  COLLEGE,135197,College,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758543,MOHAMMADPUR,20758543902,CHAR TORABALI, RURAL,PLAIN LAND,CHAR TORABALI,CHAR LAXMI,NON-GOVERNMENT,1811950560,CO-EDUCATION JOINT,Higher Secondary ,PERMITTED,NO
HARUNUR RASHID  SCHOOL,135691,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758531,CHAR BATA,20758531122,CHAR MAJID  (PART), RURAL,PLAIN LAND,CHAR MAZID,CHARBATA,NON-GOVERNMENT,1716377306,CO-EDUCATION JOINT,Junior Secondary,PERMITTED,NO
HAZI MOSHAREF HOSSAN  HIGH SCHOOL,107602,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758531,CHAR BATA,20758531117,CHAR BATA, RURAL,COASTAL AREA,CHAR BATA,CHAR BATA,NON-GOVERNMENT,1713604579,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
JAHAJMARA REDCRESCENT JUNIOR HIGH SCHOOL,137052,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535980,JAHAJMARA, RURAL,PLAIN LAND,JAHAJMARA,PASHCHIMCHARJABBAR,NON-GOVERNMENT,1628604950,CO-EDUCATION JOINT,Junior Secondary,PERMITTED,NO
JUBLIE HABIB ULLAH MIAR HAT HIGH SCHOOL,107589,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758536,CHAR JUBILLE,20758536842,DAKSHIN KANCHAPIA, RURAL,PLAIN LAND,DAKHIN KACHOPIA,HABIB ULLAH MIAR HAT,NON-GOVERNMENT,1727233211,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KARAMAT PUR BAGAR  HIGH SCHOOL,107527,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758533,CHAR CLERK,20758533487,KERAMATPUR, RURAL,PLAIN LAND,KARAMAT PUR,JANATA BAZAR,NON-GOVERNMENT,1812336013,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
KERAMOTPUR M.S. HIGH SCHOOL,107584,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758533,CHAR CLERK,20758533487,KERAMATPUR, RURAL,COASTAL AREA,KERAMOTPUR,JANATA BAZAR,NON-GOVERNMENT,1820541082,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
LORD LEONARD CHESHIRE HIGH SCHOOL,107585,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758533,CHAR CLERK,20758533125,CHAR CLERK, RURAL,PLAIN LAND,KERAMOTPUR,JANATA BAZAR,NON-GOVERNMENT,1719331644,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
PANKHAR BAGAR JUNIOR HIGH SCHOOL,107532,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758536,CHAR JUBILLE,20758536148,CHAR JUBILEE,OTHER MUNICIPALITY AREA,PLAIN LAND,MADDYAM BAGYA,CHAR JABBAR,NON-GOVERNMENT,1917082576,CO-EDUCATION JOINT,Junior Secondary,NONE,NO
PURBA  CHARBATA  HIGH  SCHOOL  AND  COLLEGE,107520,School and College,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758547,PURBA CHAR BATA,20758547727,PURBA CHAR BATA, RURAL,PLAIN LAND,PURBA CHARBATA,SOMIRHAT,NON-GOVERNMENT,01715 27 66 18,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,YES
RANU MIAR BAZAR JUNIOR HIGH SCHOOL,131287,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758547,PURBA CHAR BATA,20758547122,CHAR MAJID (PART), RURAL,RIVER SIDE/CHAR,CHARMAJID,ANSERMIARHAT,OTHERS,1728956434,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
SAIKAT DEGREE COLLEGE,107662,College,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758531,CHAR BATA,20758531117,CHAR BATA,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,CHARBATA,CHAR BATA,NON-GOVERNMENT,1718575788,CO-EDUCATION JOINT,Degree (Honors),RECOGNIZE,YES
SHAHID JOYNAL ABEDIN HIGH SCHOOL,107562,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758536,CHAR JUBILLE,20758536932,PASCHIM CHAR JUBILEE,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,PASCHIM CHARJUBILE,CHAR JABBAR,NON-GOVERNMENT,1713626876,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
SOMIRHAT MADHAMIC GIRLS SCHOOL,107596,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758547,PURBA CHAR BATA,20758547393,HAJIPUR, RURAL,PLAIN LAND,HAJIPUR,SAMIRHAT,NON-GOVERNMENT,1829787119,GIRLS,Secondary ,RECOGNIZE,YES
THANAR HAT  MODEL HIGH SCHOOL,107598,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758537,CHAR WAPDA,20758537112,CHAR BAISHAKHI, RURAL,PLAIN LAND,CHAR BOISHAKHA,THANARHAT,NON-GOVERNMENT,1713624293,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
UTTAR CHAR CLARK GOVT. PRIMARY SCHOOL,137873,School,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758543,MOHAMMADPUR,20758543157,CHAR LAKSHMI, RURAL,PLAIN LAND,CHARLAKSHMI,CHARLAKSHMI,GOVERNMENT PRIMARY,1718683188,CO-EDUCATION JOINT,Junior Secondary,,NO
ZAHAZMARA CHEWIAKHALI DAKHIL MADRASAH,107654,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758500%,SUBARNACHAR,20758535,CHAR JABBAR,20758535980,JAHAJMARA, RURAL,PLAIN LAND,ZAHAZMARA,PACHIM CHAR ZABBAR,NON-GOVERNMENT,1720456842,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
 NOAKHALI GOVT. MOHILA COLLEGE,107658,College,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758705,WARD NO-05,20758705358,LAKSHI NARAANPUR (PART-A),DISTRICT SADAR MUNICIPALITY,PLAIN LAND,PURBALAXMI NARAYANPUR,NOAKHALI,GOVERNMENT,1552634987,GIRLS,Degree (Honors),RECOGNIZE,NOT APPLICABLE
ADARSHO UCHHA BIDYALAYA,107569,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758760,KADIR HANIF,20758760512,LAKSHMI NARAYANPUR (PART-B), RURAL,PLAIN LAND,LAKSHMI NARAYANPUR (PART-B),NOAKHALI,NON-GOVERNMENT,1814870488,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
AHMADIA MODEL HIGH SCHOOL,107545,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758708,WARD NO-08,20758708745,SONAPUR,DISTRICT SADAR MUNICIPALITY,COASTAL AREA,SONA PUR,SONAPUR,NON-GOVERNMENT,1716816546,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
AL MADINA ACADEMY HIGH SHCOOL,107575,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758760,KADIR HANIF,20758760465,KRISHNARAMPUR, RURAL,PLAIN LAND,KRISHNARAMPUR,NOAKHALI,NON-GOVERNMENT,1822053611,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
AL MADRASHATUD DEENIA DAKHIL MADRASHA,107621,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758705,WARD NO-05,20758705159,HARINARAYANPUR,DISTRICT SADAR MUNICIPALITY,PLAIN LAND,HARINARAYANPUR,MAIJCORT,NON-GOVERNMENT,1871679005,BOYS,Dakhil,RECOGNIZE,NO
AL-FAROOQ ACADEMY,107535,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758704,WARD NO-04,20758704238,JOYKRISHNAPUR,DISTRICT SADAR MUNICIPALITY,PLAIN LAND,JOY KRISNOPUR,NOAKHALI,NON-GOVERNMENT,1734663393,C0-EDUCATION SEPARATE,Secondary ,RECOGNIZE,YES
ARUN CHANDRA HIGH SCHOOL,107539,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758701,WARD NO-01,20758701517,MAIJDI (PART-A),DISTRICT SADAR MUNICIPALITY,PLAIN LAND,MAIJDEE,NOAKHALI,NON-GOVERNMENT,1819794280,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
ASWADIA GIRLS  SCHOOL AND COLLEGE,107564,School and College,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758723,ASHWADIA,20758723034,ASHWADIA, RURAL,PLAIN LAND,ASWADIA,DINMONIR HAT,NON-GOVERNMENT,1878852289,GIRLS,Higher Secondary ,RECOGNIZE,YES
ASWADIA NURUL ULUM FARUKIA DAKHIL MADRASAH,107620,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758723,ASHWADIA,20758723034,ASHWADIA,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,BODORPUR,DINMONIR HAT,NON-GOVERNMENT,1864383837,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
BAGA SALA PIR M. D MADRASHA,107643,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740573,MANARKHIL, RURAL,PLAIN LAND,MANARKHIL,CHAR MATUA,NON-GOVERNMENT,1817631284,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
BANDHER HAT A. M. COLLEGE,107660,College,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758785,NOANNAI,20758785037,ATASPUR, RURAL,PLAIN LAND,ATASHPUR,BADHAR HAT,NON-GOVERNMENT,1731840785,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
BENODPUR HIGH SCHOOL,107576,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758725,BINODPUR,20758725079,BINODPUR,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,BENODPUR,BENODPUR,NON-GOVERNMENT,1813942385,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
BHATER TAK  HIGH SCHOOL,107522,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758747,DHARMAPUR,20758747074,BHATERTEK, RURAL,RIVER SIDE/CHAR,BHATER TAK,DHARMAPUR,NON-GOVERNMENT,1832232111,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
BHULUA DEGREE COLLEGE,107664,College,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758775,NIAZPUR,20758775227,DHANYAPUR, RURAL,PLAIN LAND,DHANYAPUR,PODDAR HAT,NON-GOVERNMENT,1711006562,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
BROTHER ANDRES HIGH SCHOOL,107536,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758709,WARD NO-09,20758709722,PASCHIM BADARIPUR,DISTRICT SADAR MUNICIPALITY,PLAIN LAND,PORCHIM BADRYPUR,SONAPUR,Run by Christian Missionaries,1715972796,C0-EDUCATION SEPARATE,Secondary ,RECOGNIZE,YES
CHAR CHOWNIA SULTANIA ISLAMIA DAKHIL MADRASHA,107642,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740094,CHANDRA BALLABH, RURAL,PLAIN LAND,CHAR CHOWNIA,CAHR KAONIA,NON-GOVERNMENT,1714309297,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
CHAR MATUA COLLEGE,107665,College,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740653,NEWAZER DOGI, RURAL,PLAIN LAND,NEWAZER DOGI,CHARMOTUA,NON-GOVERNMENT,1816879592,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
CHAR MATUA PRE-CADET ACADEMY,131382,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740812,SANKARPUR, RURAL,RIVER SIDE/CHAR,SANKARPUR,CHAR MATUA,OTHERS,1952064142,CO-EDUCATION JOINT,Junior Secondary,NONE,NOT APPLICABLE
CHARKAWNIA ANWAR HOSSAIN HIGH SCHOOL,107590,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740083,BOBARKANDI, RURAL,RIVER SIDE/CHAR,CHAR KOWNIA,CHAR KOWNIA,NON-GOVERNMENT,1820928106,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
COLLEGIATE SCHOOL,107583,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758708,WARD NO-08,20758708745,SONAPUR,UPZILA SADAR MUNICIPALITY,PLAIN LAND,SONAPUR,SONAPUR,NON-GOVERNMENT,1731614842,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
DHARAMPUR HAJEERHAT  HIGH SCHOOL,107599,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758747,DHARMAPUR,20758747231,DHARMAPUR,UPZILA SADAR BUT NOT MUNICIPALITY,COASTAL AREA,DHARMAPUR,DHARMAPUR,NON-GOVERNMENT,1811137335,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
EAST MAIJ CHARA BANGLA BAZAR DAKHIL MADRASHA,107609,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758721,ANDERCHAR,20758721563,PURBA MAIJ CHAR, RURAL,RIVER SIDE/CHAR,EAST MAIJ CHARA,CHAR KAUNIA,NON-GOVERNMENT,1812642414,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
FEROJ SHA MAIZ VANDARY HIGH SCHOOL,107581,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758775,NIAZPUR,20758775265,PURBA DEBIPUR, RURAL,PLAIN LAND,DEBIPUR,DANAMIAR BAZAR,NON-GOVERNMENT,1716935304,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
GORAPUR ISLIMIA FAZIL MADRASHA,107623,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758785,NOANNAI,20758785383,GORAPUR, RURAL,PLAIN LAND,GORAPUR,BADHER HAT,NON-GOVERNMENT,1715464413,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
GOURIPUR GIRLS HIGH SCHOOL,107578,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758765,KALADARAF,20758765751,RAMHARI TALUK, RURAL,PLAIN LAND,RAMHARI TALUK,KHALIFAR HAT,NON-GOVERNMENT,1716807428,GIRLS,Secondary ,RECOGNIZE,YES
H.A.JANAKALLAN ALIM  MADRASA,131666,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758721,ANDERCHAR,20758721563,PURBA MAIJ CHAR, RURAL,RIVER SIDE/CHAR,PURBA MAIZPARA,SORCOWNIAH,NON-GOVERNMENT,1727455573,CO-EDUCATION JOINT,Alim,RECOGNIZE,NO
HARINARAYAN PUR UNION HIGH SCHOOL,107537,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758705,WARD NO-05,20758705159,HARINARAYANPUR,DISTRICT SADAR MUNICIPALITY,PLAIN LAND,GUPTANKA,NOAKHALI,NON-GOVERNMENT,1818233137,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
HAZRAT KHADIJA KUBRA (R) MOHILA DAKHIL MADRASHA,107608,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740512,LAKSHMI NARAYANPUR, RURAL,PLAIN LAND,LOKKHI NARAYANGANJ,CHARMATUA,NON-GOVERNMENT,1921904062,GIRLS,Dakhil,RECOGNIZE,NO
ISHAQPUR  MAJOR  MANAN  HIGH SCHOOL,107579,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758780,NOAKHALI,20758780178,CHAR URIYA, RURAL,PLAIN LAND,PASCHIM  CHAR  URIYA,MANNAN NAGAR,NON-GOVERNMENT,1736227145,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
ISLAMGONJ JANATA HIGH SCHOOL,107567,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758785,NOANNAI,20758785645,NOANNAI, RURAL,PLAIN LAND,NOANNAI,BADHAR HAT,NON-GOVERNMENT,1859580203,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
JAMIDAR HAT HIGH SCHOOL,107525,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758750,EWAZBALIA,20758750634,NANDANPUR, RURAL,PLAIN LAND,NANDAN PUR,SHANTASITA,NON-GOVERNMENT,1715692954,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KALI TARA MUSLIM GIRLS ACHDEMY,107546,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758709,WARD NO-09,20758709945,SALLA GATAYA,UPZILA SADAR MUNICIPALITY,PLAIN LAND,SALLA GATAYA,PAKA KISHORGANJ,NON-GOVERNMENT,1718762518,GIRLS,Secondary ,RECOGNIZE,YES
KARAMOTIA KAMIL MADRASHA,107618,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758708,WARD NO-08,20758708745,SONAPUR,DISTRICT SADAR MUNICIPALITY,PLAIN LAND,SONAPUR,SONAPUR,NON-GOVERNMENT,1819543815,CO-EDUCATION JOINT,Kamil,RECOGNIZE,YES
KARMULLA  HIGH SCHOOL,107587,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758750,EWAZBALIA,20758750155,CHAR KARAMULLA, RURAL,PLAIN LAND,KARMULLA,KARAMULLAH BAZAR,NON-GOVERNMENT,1715679590,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KHALIFAR HAT HAMEDIA FAZIL MADRASHA,107614,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758745,DADPUR,20758745068,BARAIPUR, RURAL,PLAIN LAND,BARAHIPUR,KHALIFARHAT,NON-GOVERNMENT,1816353573,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
KHALIFAR HAT HIGH SCHOOL,107565,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758765,KALADARAF,20758765668,UTTAR CHAKLA, RURAL,PLAIN LAND,UTTAR CHAKLA,KHALIFAR HAT,NON-GOVERNMENT,17106400962,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KHALISHATOLA GOVT. PRIMARY SCHOOL,137167,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758740,CHAR MATUA,20758740493,KHALISATOLA,UPZILA SADAR MUNICIPALITY,PLAIN LAND,KHALISHATOLA,ISLAMIA MADRASAH,GOVERNMENT PRIMARY,1816767026,CO-EDUCATION JOINT,Junior Secondary,PERMITTED,NO
KRIPALPUR ISLAMIA ALIM  MADRASHA,107615,Madrasha,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758745,DADPUR,20758745501,KRIPALPUR, RURAL,PLAIN LAND,KRIPALPUR,KHALISHPUR,NON-GOVERNMENT,1814500528,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
M. A. RASID  GIRLS HIGH SCHOOL,107543,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758703,WARD NO-03,20758703358,LAKSHMI NARAYANPUR (PART),DISTRICT SADAR MUNICIPALITY,PLAIN LAND,LAXMINARAYANPUR,MAIZDI COURT,NON-GOVERNMENT,1814357985,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
M. A. SATTAR HIGH SCHOOL,107572,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758702,WARD NO-02,20758702517,MAIJDI (PART-B),DISTRICT SADAR MUNICIPALITY,PLAIN LAND,LAKSHI NARAANP PUR (PART),NOAKHALI,NON-GOVERNMENT,1717298873,C0-EDUCATION SEPARATE,Secondary ,RECOGNIZE,YES
MAIJDEE BALIKA BIDYA NIKATON,107544,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758701,WARD NO-01,20758701517,MAIJDI (PART-A),DISTRICT SADAR MUNICIPALITY,PLAIN LAND,MAIJDEE,NOAKHALI,NON-GOVERNMENT,1558326104,GIRLS,Secondary ,RECOGNIZE,YES
MAIJDEE GIRLS ACADEMY,107555,School,20,CHITTAGONG,207500%,NOAKHALI,20758700%,NOAKHALI SADAR,20758705,WARD NO-05,20758705159,HARINARAYANPUR,DISTRICT SADAR MUNICIPALITY,PLAIN LAND,HARINARAYANPUR,NOAKHALI,NON-GOVERNMENT,1712067013,GIRLS,Secondary ,RECOGNIZE,YES
